Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
417,10.0,0.0,867.0,17.0,153.0,21996.0,0.0,83.4079999999999,83.4079999999999,0.0,3664.6601419448853,,,,,,,,,,,,,,,,33.65922523199171,24.306634928819282,78.37016793266989,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,10.0,0.0,890.0,18.0,24.0,22020.0,0.0,14.20100001,14.20100001,0.0,3668.6454813480377,,,,,,,,,,,,,,,,5.645335291630121,4.307023464891162,14.085242540833343,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,10.0,0.0,962.0,19.0,73.0,22093.0,0.0,35.20200001000002,35.20200001000002,0.0,3678.8214049339294,,,,,,,,,,,,,,,,13.270745741227103,10.04020271715907,34.28078710373539,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,10.0,0.0,980.0,20.0,19.0,22112.0,0.0,9.203000009999998,9.203000009999998,0.0,3682.0610926151276,,,,,,,,,,,,,,,,3.223988491734949,3.0615604536230596,9.15412233948826,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,10.0,0.0,1036.0,21.0,57.0,22169.0,0.0,38.80200001,38.80200001,0.0,3690.30619764328,,,,,,,,,,,,,,,,15.53276253017082,11.741561214575174,37.970135443754174,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,10.0,0.0,1065.0,22.0,30.0,22199.0,0.0,18.90100001,18.90100001,0.0,3695.411524772644,,,,,,,,,,,,,,,,7.613337827787652,5.640966256439777,18.698912125119282,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,10.0,0.0,1154.0,23.0,90.0,22289.0,0.0,38.609000010000045,38.609000010000045,0.0,3707.957177877426,,,,,,,,,,,,,,,,15.457362999460381,9.754545487458072,37.27056526831633,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,10.0,0.0,1190.0,24.0,37.0,22326.0,0.0,16.502000010000007,16.502000010000007,0.0,3713.558405637741,,,,,,,,,,,,,,,,6.065919057260675,4.9597111120247845,16.299926850789408,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,10.0,0.0,1289.0,25.0,100.0,22426.0,0.0,49.104000010000014,49.104000010000014,0.0,3727.23628616333,,,,,,,,,,,,,,,,22.07502420319666,13.578025127820792,46.96553815203555,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,10.0,0.0,1320.0,26.0,32.0,22458.0,0.0,17.301000010000006,17.301000010000006,0.0,3732.128504037857,,,,,,,,,,,,,,,,7.161613046240934,5.15879669529485,17.096086091658186,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,10.0,0.0,1461.0,27.0,142.0,22600.0,0.0,98.10100001000002,98.10100001000002,0.0,3751.1929857730865,,,,,,,,,,,,,,,,44.87738724949945,25.27518959991131,91.865153561382,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,10.0,0.0,1511.0,28.0,51.0,22651.0,0.0,27.603000010000006,27.603000010000006,0.0,3758.5642223358154,,,,,,,,,,,,,,,,12.988384250537514,7.8695065802570365,26.980561358831963,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,10.0,0.0,1546.0,29.0,36.0,22687.0,0.0,16.708000010000017,16.708000010000017,0.0,3763.983942747116,,,,,,,,,,,,,,,,5.006309096108879,5.241889228792651,16.549328520156354,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,10.0,0.0,1598.0,30.0,53.0,22740.0,0.0,35.60100001000001,35.60100001000001,0.0,3771.687064886093,,,,,,,,,,,,,,,,14.846202805927355,10.535814991614545,34.863861325417204,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,10.0,0.0,1647.0,31.0,50.0,22790.0,0.0,29.10400001000002,29.10400001000002,0.0,3779.399578809738,,,,,,,,,,,,,,,,10.889756260838151,8.5785800277004,28.599000954173107,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,10.0,0.0,1733.0,32.0,87.0,22877.0,0.0,50.20200001000001,50.20200001000001,0.0,3791.7827191352844,,,,,,,,,,,,,,,,24.180490568571688,13.231958732891416,48.170648469572434,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,10.0,0.0,1760.0,33.0,28.0,22905.0,0.0,15.002000009999998,15.002000009999998,0.0,3796.1916139125824,,,,,,,,,,,,,,,,5.578003566667412,4.924640611572984,14.866260173873856,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,10.0,0.0,1830.0,34.0,71.0,22976.0,0.0,37.40200001000002,37.40200001000002,0.0,3806.1663677692413,,,,,,,,,,,,,,,,16.04345274728138,10.303110315210684,36.315273591281574,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,10.0,0.0,1881.0,35.0,52.0,23028.0,0.0,20.40400001000003,20.40400001000003,0.0,3813.6371071338654,,,,,,,,,,,,,,,,6.959573710849396,5.825923377392749,20.069130881628315,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,10.0,0.0,1945.0,36.0,65.0,23093.0,0.0,38.10200001,38.10200001,0.0,3823.073245048523,,,,,,,,,,,,,,,,18.649841379975157,12.489304700552509,36.9453555171988,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,10.0,0.0,2000.0,37.0,56.0,23149.0,0.0,35.30100001000001,35.30100001000001,0.0,3831.0782544612885,,,,,,,,,,,,,,,,15.099228081374525,10.527245385993023,34.50504751303745,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,10.0,0.0,2040.0,38.0,41.0,23190.0,0.0,19.606000010000017,19.606000010000017,0.0,3837.2133462429047,,,,,,,,,,,,,,,,6.7093241346124,5.631233658789556,19.35698402864415,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,10.0,0.0,2078.0,39.0,39.0,23229.0,0.0,18.903000010000007,18.903000010000007,0.0,3843.062830209732,,,,,,,,,,,,,,,,7.158210040256097,5.468054002066508,18.64963766613641,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,10.0,0.0,2131.0,40.0,54.0,23283.0,0.0,35.10300001000001,35.10300001000001,0.0,3850.7761199474335,,,,,,,,,,,,,,,,13.614960398105918,10.864282081115562,34.41582293183222,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,11.0,0.0,8.0,1.0,9.0,23292.0,0.0,1.7030000099999998,1.7030000099999998,0.0,3906.893004655838,,,,,,,,,,,,,,,,0.3395693305706984,0.5612322286854853,1.7019854407962305,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,11.0,0.0,123.0,2.0,116.0,23408.0,0.0,59.20300001000005,59.20300001000005,0.0,3922.69189119339,,,,,,,,,,,,,,,,27.604058392129968,15.420912396764972,56.08461791281787,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,11.0,0.0,150.0,3.0,28.0,23436.0,0.0,8.402000009999997,8.402000009999997,0.0,3927.0869941711426,,,,,,,,,,,,,,,,3.4922837763247263,2.3104232751330667,8.316024372411645,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,11.0,0.0,232.0,4.0,83.0,23519.0,0.0,45.10200001000003,45.10200001000003,0.0,3938.5651948451996,,,,,,,,,,,,,,,,18.39581570459581,11.334422409750262,43.63718030252568,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,11.0,0.0,279.0,5.0,48.0,23567.0,0.0,20.30200001000001,20.30200001000001,0.0,3945.6091611385345,,,,,,,,,,,,,,,,7.022970903357001,5.280579387424373,19.991912289832058,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,11.0,0.0,305.0,6.0,27.0,23594.0,0.0,15.101000009999998,15.101000009999998,0.0,3949.89830994606,,,,,,,,,,,,,,,,5.859345964753808,4.347869280507517,14.963620635551958,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,11.0,0.0,397.0,7.0,93.0,23687.0,0.0,55.901000010000004,55.901000010000004,0.0,3962.6960706710815,,,,,,,,,,,,,,,,26.822212726089493,15.472610394433962,53.48684328248227,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,11.0,0.0,420.0,8.0,24.0,23711.0,0.0,11.402000009999998,11.402000009999998,0.0,3966.550402402878,,,,,,,,,,,,,,,,4.214152828841935,3.6688230186352144,11.316390885822457,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,11.0,0.0,517.0,9.0,98.0,23809.0,0.0,55.30300001000001,55.30300001000001,0.0,3980.4332942962646,,,,,,,,,,,,,,,,23.872398614258366,17.041205238389786,53.04041776217912,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,11.0,0.0,556.0,10.0,40.0,23849.0,0.0,21.502000010000007,21.502000010000007,0.0,3986.415498971939,,,,,,,,,,,,,,,,9.277799272247051,6.540432829754645,21.161327165547913,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,11.0,0.0,616.0,11.0,61.0,23910.0,0.0,15.203000009999991,15.203000009999991,0.0,3995.0927617549896,,,,,,,,,,,,,,,,6.133638789511624,4.799152292458321,14.849831514143446,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,11.0,0.0,678.0,12.0,63.0,23973.0,0.0,35.10600001,35.10600001,0.0,4004.0835716724396,,,,,,,,,,,,,,,,12.537458930668874,10.429812049308648,34.36304059689544,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,11.0,0.0,696.0,13.0,19.0,23992.0,0.0,8.502000009999998,8.502000009999998,0.0,4007.3115174770355,,,,,,,,,,,,,,,,3.0110280053027236,2.52210259454081,8.45625776366822,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,11.0,0.0,725.0,14.0,30.0,24022.0,0.0,15.703000009999998,15.703000009999998,0.0,4011.9753670692444,,,,,,,,,,,,,,,,6.33256258882223,5.1485042261793135,15.534890585509665,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,11.0,0.0,785.0,15.0,61.0,24083.0,0.0,30.807000010000007,30.807000010000007,0.0,4020.7646148204803,,,,,,,,,,,,,,,,13.72259583633648,8.487849654107304,30.01365791773755,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,11.0,0.0,815.0,16.0,31.0,24114.0,0.0,17.802000010000004,17.802000010000004,0.0,4025.5709393024445,,,,,,,,,,,,,,,,6.142220777643726,5.552358993468661,17.635368755426118,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,11.0,0.0,929.0,17.0,115.0,24229.0,0.0,67.40300001000001,67.40300001000001,0.0,4041.16596865654,,,,,,,,,,,,,,,,30.786944009084948,18.556893527665075,63.95724563860292,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,11.0,0.0,973.0,18.0,45.0,24274.0,0.0,21.102000010000005,21.102000010000005,0.0,4047.7734422683716,,,,,,,,,,,,,,,,8.830405473048446,5.8226960442792635,20.73419636555142,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,11.0,0.0,1012.0,19.0,40.0,24314.0,0.0,26.101000010000003,26.101000010000003,0.0,4053.7140216827393,,,,,,,,,,,,,,,,12.1891823977143,7.76958894020119,25.651273169658808,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,11.0,0.0,1096.0,20.0,85.0,24399.0,0.0,56.701000010000016,56.701000010000016,0.0,4065.9412038326263,,,,,,,,,,,,,,,,23.524742733446697,15.965663951294374,54.77970132171219,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,11.0,0.0,1181.0,21.0,86.0,24485.0,0.0,37.30800001000002,37.30800001000002,0.0,4077.8366940021515,,,,,,,,,,,,,,,,17.078134346090366,10.751225702844705,35.89225084142375,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,11.0,0.0,1216.0,22.0,36.0,24521.0,0.0,16.203000010000004,16.203000010000004,0.0,4083.25302529335,,,,,,,,,,,,,,,,4.574822250370741,5.0246485141724655,16.058940171408437,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,11.0,0.0,1238.0,23.0,23.0,24544.0,0.0,8.801000009999997,8.801000009999997,0.0,4087.2620615959167,,,,,,,,,,,,,,,,3.280880053179296,2.3639944285800594,8.737558207037093,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,11.0,0.0,1316.0,24.0,79.0,24623.0,0.0,33.80700001,33.80700001,0.0,4098.199330568314,,,,,,,,,,,,,,,,16.369807402841968,8.407602568281417,32.56271775032866,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,11.0,0.0,1452.0,25.0,137.0,24760.0,0.0,62.51100000000002,62.51100000000002,0.0,4116.638384580612,,,,,,,,,,,,,,,,33.13091651716445,16.106173499350774,58.06325861227795,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,11.0,0.0,1473.0,26.0,22.0,24782.0,0.0,11.704000009999998,11.704000009999998,0.0,4120.2516214847565,,,,,,,,,,,,,,,,3.8964011119086335,3.8294744376673573,11.633809396045963,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,11.0,0.0,1487.0,27.0,15.0,24797.0,0.0,6.70200001,6.70200001,0.0,4123.021168708801,,,,,,,,,,,,,,,,2.1107137473972846,2.1902722464822646,6.679129146683121,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,11.0,0.0,1525.0,28.0,39.0,24836.0,0.0,12.912000009999991,12.912000009999991,0.0,4128.932748794556,,,,,,,,,,,,,,,,3.9448741656010817,3.4148408434988693,12.774869661368529,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,11.0,0.0,1622.0,29.0,98.0,24934.0,0.0,73.10200001,73.10200001,0.0,4142.2952880859375,,,,,,,,,,,,,,,,35.79274930230426,21.08159037899215,69.6998031308073,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,11.0,0.0,1640.0,30.0,19.0,24953.0,0.0,8.202000009999999,8.202000009999999,0.0,4145.523654937744,,,,,,,,,,,,,,,,3.1497687961713163,2.6604411410106246,8.153457629298215,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,11.0,0.0,1682.0,31.0,43.0,24996.0,0.0,27.702000010000013,27.702000010000013,0.0,4152.249378204346,,,,,,,,,,,,,,,,9.803649489861886,8.913479028705169,27.317564295721517,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,11.0,0.0,1737.0,32.0,56.0,25052.0,0.0,20.104000010000007,20.104000010000007,0.0,4160.345253705978,,,,,,,,,,,,,,,,8.913573303322302,5.7725297174408485,19.633386865182462,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,11.0,0.0,1769.0,33.0,33.0,25085.0,0.0,20.701000010000005,20.701000010000005,0.0,4165.4164686203,,,,,,,,,,,,,,,,8.100479158469355,6.195239282619333,20.462246923852835,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,11.0,0.0,1783.0,34.0,15.0,25100.0,0.0,7.70100001,7.70100001,0.0,4168.142558097839,,,,,,,,,,,,,,,,3.0839723568455324,2.579356643637237,7.665489886891054,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,11.0,0.0,1931.0,35.0,149.0,25249.0,0.0,80.01199999999999,80.01199999999999,0.0,4188.324965715408,,,,,,,,,,,,,,,,34.46372862405626,19.674405395096702,74.98635451815781,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,11.0,0.0,1967.0,36.0,37.0,25286.0,0.0,18.203000010000007,18.203000010000007,0.0,4193.88011431694,,,,,,,,,,,,,,,,7.847568604208702,6.130540270964359,17.938425966214705,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,11.0,0.0,1990.0,37.0,24.0,25310.0,0.0,14.60200001,14.60200001,0.0,4197.805724859238,,,,,,,,,,,,,,,,5.729147764914198,4.498545684647117,14.484714325732707,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,11.0,0.0,2033.0,38.0,44.0,25354.0,0.0,23.70300001000002,23.70300001000002,0.0,4204.270416975021,,,,,,,,,,,,,,,,8.366162789909096,6.8051242153453435,23.36662163166557,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,11.0,0.0,2058.0,39.0,26.0,25380.0,0.0,16.40200001000001,16.40200001000001,0.0,4208.429688453674,,,,,,,,,,,,,,,,6.17453449458342,5.486635999118777,16.2639005481836,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,11.0,0.0,2154.0,40.0,97.0,25477.0,0.0,36.008000010000025,36.008000010000025,0.0,4221.659136295319,,,,,,,,,,,,,,,,15.614813473103082,8.543197995233374,34.543521438020136,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,12.0,0.0,16.0,1.0,17.0,25494.0,0.0,4.005000010000002,4.005000010000002,0.0,4285.200614690781,,,,,,,,,,,,,,,,0.8149778497721054,1.1770168437295552,3.995956320724371,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,12.0,0.0,64.0,2.0,49.0,25543.0,0.0,28.50400001000002,28.50400001000002,0.0,4292.329481840134,,,,,,,,,,,,,,,,10.405024503661346,8.841173704603003,28.03259142524952,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,12.0,0.0,111.0,3.0,48.0,25591.0,0.0,30.701000010000012,30.701000010000012,0.0,4299.283005237579,,,,,,,,,,,,,,,,12.033281982991069,8.968746016631082,30.165601358157573,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,12.0,0.0,126.0,4.0,16.0,25607.0,0.0,9.10200001,9.10200001,0.0,4302.189110040665,,,,,,,,,,,,,,,,3.5034088765999583,3.0147034992420916,9.058507384235234,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,12.0,0.0,140.0,5.0,15.0,25622.0,0.0,8.80100001,8.80100001,0.0,4305.119706869125,,,,,,,,,,,,,,,,3.1210386165840913,3.042194508734431,8.766071540908733,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,12.0,0.0,167.0,6.0,28.0,25650.0,0.0,16.10500001000001,16.10500001000001,0.0,4309.488372802734,,,,,,,,,,,,,,,,6.173652337101574,5.518072632455687,15.95426566256082,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,12.0,0.0,218.0,7.0,52.0,25702.0,0.0,25.202000010000013,25.202000010000013,0.0,4317.042487621307,,,,,,,,,,,,,,,,10.667894951489643,7.182171072370301,24.682619987461496,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,12.0,0.0,229.0,8.0,12.0,25714.0,0.0,6.20100001,6.20100001,0.0,4319.406376838684,,,,,,,,,,,,,,,,2.1059646980613262,2.1532867691734854,6.184018416738064,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,12.0,0.0,254.0,9.0,26.0,25740.0,0.0,16.802000010000008,16.802000010000008,0.0,4323.5888550281525,,,,,,,,,,,,,,,,6.751938956058984,5.48255213267089,16.649851387486013,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,12.0,0.0,289.0,10.0,36.0,25776.0,0.0,19.901000010000004,19.901000010000004,0.0,4329.004880666733,,,,,,,,,,,,,,,,7.607303305925772,5.663436767154183,19.654398793085694,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,12.0,0.0,301.0,11.0,13.0,25789.0,0.0,5.8020000099999995,5.8020000099999995,0.0,4331.915132284164,,,,,,,,,,,,,,,,1.6987452389356,2.0020747825737435,5.787402469602375,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,12.0,0.0,375.0,12.0,75.0,25864.0,0.0,46.20500001000002,46.20500001000002,0.0,4342.39635181427,,,,,,,,,,,,,,,,20.11068526658068,13.006455560272052,44.7615708711442,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,12.0,0.0,399.0,13.0,25.0,25889.0,0.0,17.102000010000005,17.102000010000005,0.0,4346.432196378708,,,,,,,,,,,,,,,,7.850896420149195,5.717543212163701,16.93050900492134,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,12.0,0.0,415.0,14.0,17.0,25906.0,0.0,6.90100001,6.90100001,0.0,4349.461883068085,,,,,,,,,,,,,,,,3.0072217210551884,2.2225501556181135,6.859744206669786,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,12.0,0.0,426.0,15.0,12.0,25918.0,0.0,5.301000009999999,5.301000009999999,0.0,4351.796193361282,,,,,,,,,,,,,,,,1.6253629722877898,1.8078376844656732,5.288409426731565,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,12.0,0.0,443.0,16.0,18.0,25936.0,0.0,6.003000009999999,6.003000009999999,0.0,4354.898867368698,,,,,,,,,,,,,,,,1.5572256643060987,1.8531819941741734,5.9825096833901865,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,12.0,0.0,500.0,17.0,58.0,25994.0,0.0,26.805000010000015,26.805000010000015,0.0,4363.130249738693,,,,,,,,,,,,,,,,11.527617215668966,8.323648004596699,26.1740999286355,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,12.0,0.0,541.0,18.0,42.0,26036.0,0.0,31.90200001000001,31.90200001000001,0.0,4369.443247079849,,,,,,,,,,,,,,,,13.355256385076132,10.025506103705924,31.385820318530417,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,12.0,0.0,658.0,19.0,118.0,26154.0,0.0,64.31000001000004,64.31000001000004,0.0,4385.457642316818,,,,,,,,,,,,,,,,28.396009072473756,17.255460456916854,61.04871566418479,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,12.0,0.0,682.0,20.0,25.0,26179.0,0.0,14.203000009999998,14.203000009999998,0.0,4389.584177494049,,,,,,,,,,,,,,,,6.149263161439868,4.970041286764623,14.069487181306751,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,12.0,0.0,733.0,21.0,52.0,26231.0,0.0,25.701000010000012,25.701000010000012,0.0,4397.042422294617,,,,,,,,,,,,,,,,11.806750104777247,7.907024428272151,25.12397973439075,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,12.0,0.0,827.0,22.0,95.0,26326.0,0.0,58.10200000999999,58.10200000999999,0.0,4410.524322271347,,,,,,,,,,,,,,,,28.913149670791523,15.950069469618848,55.43960354449009,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,12.0,0.0,844.0,23.0,18.0,26344.0,0.0,10.302000009999999,10.302000009999999,0.0,4413.621449232101,,,,,,,,,,,,,,,,3.4845714669613663,3.5180307794114856,10.253015310372032,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,12.0,0.0,868.0,24.0,25.0,26369.0,0.0,9.601000009999996,9.601000009999996,0.0,4417.701387882233,,,,,,,,,,,,,,,,3.3544699438070733,2.605060431060846,9.530022754102735,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,12.0,0.0,1006.0,25.0,139.0,26508.0,0.0,80.90199999999999,80.90199999999999,0.0,4436.486238241196,,,,,,,,,,,,,,,,40.247353420924036,22.291160640312615,75.42328851642893,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,12.0,0.0,1016.0,26.0,11.0,26519.0,0.0,5.10200001,5.10200001,0.0,4438.7677636146545,,,,,,,,,,,,,,,,1.619235972486098,1.7905719423249102,5.090898548823962,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,12.0,0.0,1027.0,27.0,12.0,26531.0,0.0,5.70200001,5.70200001,0.0,4441.142066955566,,,,,,,,,,,,,,,,1.7715048535570654,2.0055886341301834,5.688201658269142,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,12.0,0.0,1145.0,28.0,119.0,26650.0,0.0,62.60700001000002,62.60700001000002,0.0,4457.26376748085,,,,,,,,,,,,,,,,23.350553196970484,17.877255029401404,59.91154627903653,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,12.0,0.0,1246.0,29.0,102.0,26752.0,0.0,51.50300001000003,51.50300001000003,0.0,4471.156527996063,,,,,,,,,,,,,,,,25.55089633848595,15.719397241562923,48.97133081062355,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,12.0,0.0,1293.0,30.0,48.0,26800.0,0.0,22.70200001000002,22.70200001000002,0.0,4478.166145324707,,,,,,,,,,,,,,,,7.796090601506271,6.297434693126006,22.357941693422635,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,12.0,0.0,1307.0,31.0,15.0,26815.0,0.0,8.70100001,8.70100001,0.0,4480.870100259781,,,,,,,,,,,,,,,,3.120754327375001,2.9566774324574157,8.665975424841594,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
